"","X1","committee_name","contributor_occupation","college"
"27693",27693,"ACTBLUE","NUTRITIONIST","CornellU"
"27694",27694,"ACTBLUE","PROFESSOR","CornellU"
"27695",27695,"ACTBLUE","FOOTBALL COACH","HamiltonC"
"27696",27696,"ACTBLUE","LECTURER","CornellU"
"27697",27697,"ACTBLUE","PROFESSOR","CornellU"
"27698",27698,"ACTBLUE","ATTORNEY","CornellU"
"27699",27699,"ACTBLUE","PROFESSOR","CornellU"
"27700",27700,"ACTBLUE","PROFESSOR","CornellU"
"27701",27701,"ACTBLUE","STUDENT","CornellU"
"27702",27702,"ACTBLUE","EXECUTIVE DIRECTOR","CornellU"
"27703",27703,"ACTBLUE","OPERATIONS SPECIALIST","RPI"
"27704",27704,"ACTBLUE","PROJECT MANAGER","CornellU"
"27705",27705,"ACTBLUE","PROFESSOR","CornellU"
"27706",27706,"ACTBLUE","PROFESSOR","CornellU"
"27707",27707,"ACTBLUE","PROGRAM COORDINATOR","CornellU"
"27708",27708,"ACTBLUE","PROFESSOR","AdelphiU"
"27709",27709,"ACTBLUE","EDUCATOR","AdelphiU"
"27710",27710,"ACTBLUE","PROFESSOR","SUNYGeneseo"
"27711",27711,"ACTBLUE","PROFESSOR","SUNYGeneseo"
"27712",27712,"ACTBLUE","STUDENT","CornellU"
"27713",27713,"ACTBLUE","AGRICULTURAL ECONOMIST","CornellU"
"27714",27714,"ACTBLUE","PROFESSOR","CornellU"
"27715",27715,"ACTBLUE","AGRICULTURAL ECONOMIST","CornellU"
"27716",27716,"ACTBLUE","ADJUNCT INSTRUCTOR","AdelphiU"
"27717",27717,"ACTBLUE","POST-POCTORAL RESEARCHER","CornellU"
"27718",27718,"ACTBLUE","POST-POCTORAL RESEARCHER","CornellU"
"27719",27719,"ACTBLUE","MAJOR GIFT OFFICER","CornellU"
"27720",27720,"ACTBLUE","PROJECT MANAGER","CornellU"
"27721",27721,"ACTBLUE","SYSTEMS ADMINISTRATOR","HamiltonC"
"27722",27722,"ACTBLUE","LAW PROFESSOR","CornellU"
"27723",27723,"ACTBLUE","PHD STUDENT","CornellU"
"27724",27724,"ACTBLUE","PROFESSOR","HamiltonC"
"27725",27725,"ACTBLUE","LAW PROFESSOR","CornellU"
"27726",27726,"ACTBLUE","LAW PROFESSOR","CornellU"
"27727",27727,"ACTBLUE","PROFESSOR","CornellU"
"27728",27728,"ACTBLUE","ASSISTANT PROFESSOR","CornellU"
"27729",27729,"ACTBLUE","NURSE PRACTITIONER","CornellU"
"27730",27730,"ACTBLUE","SOFTWARE ENGINEER","CornellU"
"27731",27731,"ACTBLUE","PROFESSOR","CornellU"
"27732",27732,"ACTBLUE","PROFESSOR","CornellU"
"27733",27733,"ACTBLUE","RESEARCHER","CornellU"
"27734",27734,"ACTBLUE","PROFESSOR","CornellU"
"27735",27735,"ACTBLUE","PROFESSOR","HamiltonC"
"27736",27736,"ACTBLUE","ADMIN ASST","CornellU"
"27737",27737,"ACTBLUE","TECHNICAL WRITER","CornellU"
"27738",27738,"ACTBLUE","PROFESSOR","CornellU"
"27739",27739,"ACTBLUE","PROFESSOR","CornellU"
"27740",27740,"ACTBLUE","LECTURER","CornellU"
"27741",27741,"ACTBLUE","PROFESSOR","CornellU"
"27742",27742,"ACTBLUE","PROFESSOR","CornellU"
"27743",27743,"ACTBLUE","GEOLOGY PROFESSOR","CornellU"
"27744",27744,"ACTBLUE","PROFESSOR OF ART","SUNYGeneseo"
"27745",27745,"ACTBLUE","PROFESSOR OF ART","SUNYGeneseo"
"27746",27746,"ACTBLUE","ENGINEER","CornellU"
"27747",27747,"ACTBLUE","ACCOUNTING","CornellU"
"27748",27748,"ACTBLUE","RESEARCH SCIENTIST","RPI"
"27749",27749,"ACTBLUE","TEACHER","AdelphiU"
"27750",27750,"ACTBLUE","POST-POCTORAL RESEARCHER","CornellU"
"27751",27751,"ACTBLUE","FACULTY","CornellU"
"27752",27752,"ACTBLUE","OPERATIONS SPECIALIST","RPI"
"27753",27753,"ACTBLUE","STUDENT","RPI"
"27754",27754,"ACTBLUE","PROFESSOR","RPI"
"27755",27755,"ACTBLUE","COLLEGE STUDENT","HamiltonC"
"27756",27756,"ACTBLUE","COLLEGE PROFESSOR","SUNYGeneseo"
"27757",27757,"ACTBLUE","COLLEGE PROFESSOR","SUNYGeneseo"
"27758",27758,"ACTBLUE","OPERATIONS SPECIALIST","RPI"
"27759",27759,"ACTBLUE","PROFESSOR","HamiltonC"
"27760",27760,"ACTBLUE","LAW LIBRARIAN","CornellU"
"27761",27761,"ACTBLUE","PROGRAMMER","CornellU"
"27762",27762,"ACTBLUE","PROFESSOR","CornellU"
"27763",27763,"ACTBLUE","EVENT PLANNER","CornellU"
"27764",27764,"ACTBLUE","WEB DEVELOPER","CornellU"
"27765",27765,"ACTBLUE","COLLEGE PROFESSOR","SUNYGeneseo"
"27766",27766,"ACTBLUE","COLLEGE FACULTY","SUNYGeneseo"
"27767",27767,"ACTBLUE","PROFESSOR","CornellU"
"27768",27768,"ACTBLUE","EDUCATOR","CornellU"
"27769",27769,"ACTBLUE","PROFESSOR","CornellU"
"27770",27770,"ACTBLUE","PROFESSOR","CornellU"
"27771",27771,"ACTBLUE","STUDENT","HamiltonC"
"27772",27772,"ACTBLUE","EDUCATOR","CornellU"
"27773",27773,"ACTBLUE","LIBRARY ASSISTANT","CornellU"
"27774",27774,"ACTBLUE","LIBRARY ASSISTANT","CornellU"
"27775",27775,"ACTBLUE","SYSTEM ANALYST/ADMINISTRATOR","HamiltonC"
"27776",27776,"ACTBLUE","ARCHIVIST","HamiltonC"
"27777",27777,"ACTBLUE","ARCHIVIST","HamiltonC"
"27778",27778,"ACTBLUE","ARCHIVIST","HamiltonC"
"27779",27779,"ACTBLUE","LIBRARIAN","CornellU"
"27780",27780,"ACTBLUE","ADMINISTRATIVE MANAGER","CornellU"
"27781",27781,"ACTBLUE","FACULTY MEMBER","CornellU"
"27782",27782,"ACTBLUE","TEACHER","MolloyC"
"27783",27783,"ACTBLUE","STUDENT","CornellU"
"27784",27784,"ACTBLUE","PROFESSOR","MolloyC"
"27785",27785,"ACTBLUE","PROFESSOR","MolloyC"
"27786",27786,"ACTBLUE","DIRECTOR, PRESS RELATIONS","CornellU"
"27787",27787,"ACTBLUE","PROFESSOR","CornellU"
"27788",27788,"ACTBLUE","CLEANER","SUNYCanton"
"27789",27789,"ACTBLUE","RESEARCH TECHNICIAN","HamiltonC"
"27790",27790,"ACTBLUE","SYSTEM ANALYST/ADMINISTRATOR","HamiltonC"
"27791",27791,"ACTBLUE","PROFESSOR","AdelphiU"
"27792",27792,"ACTBLUE","PROFESSOR","AdelphiU"
"27793",27793,"ACTBLUE","PROFESSOR OF COMPARATIVE LITERATURE","HamiltonC"
"27794",27794,"ACTBLUE","PROFESSOR OF COMPARATIVE LITERATURE","HamiltonC"
"27795",27795,"ACTBLUE","PROFESSOR OF COMPARATIVE LITERATURE","HamiltonC"
"27796",27796,"ACTBLUE","STUDENT","CornellU"
"27797",27797,"ACTBLUE","PROFESSOR OF COMPARATIVE LITERATURE","HamiltonC"
"27798",27798,"ACTBLUE","STUDENT","CornellU"
"27799",27799,"ACTBLUE","ARCHIVIST","HamiltonC"
"27800",27800,"ACTBLUE","WRITER","CornellU"
"27801",27801,"ACTBLUE","PROFESSOR","AdelphiU"
"27802",27802,"ACTBLUE","PROFESSOR OF AMERICAN HISTORY","ElmiraC"
"27803",27803,"ACTBLUE","COLLEGE PROFESSOR/SOCIAL WORKER","MolloyC"
"27804",27804,"ACTBLUE","PROFESSOR","CornellU"
"27805",27805,"ACTBLUE","ADMINISTRATOR","CornellU"
"27806",27806,"ACTBLUE","PROFESSOR","CornellU"
"27807",27807,"ACTBLUE","PROFESSOR","CornellU"
"27808",27808,"ACTBLUE","PROFESSOR","CornellU"
"27809",27809,"ACTBLUE","PROFESSOR","CornellU"
"27810",27810,"ACTBLUE","PROFESSOR","CornellU"
"27811",27811,"ACTBLUE","PROFESSOR","CornellU"
"27812",27812,"ACTBLUE","PROFESSOR","CornellU"
"27813",27813,"ACTBLUE","PROFESSOR","AdelphiU"
"27814",27814,"ACTBLUE","PROFESSOR","HamiltonC"
"27815",27815,"ACTBLUE","GARDENER","CornellU"
"27816",27816,"ACTBLUE","GARDENER","CornellU"
"27817",27817,"ACTBLUE","STUDENT","HamiltonC"
"27818",27818,"ACTBLUE","HUMAN RESOURCES","RPI"
"27819",27819,"ACTBLUE","PROFESSOR","CornellU"
"27820",27820,"ACTBLUE","COLLEGE FACULTY","SUNYGeneseo"
"27821",27821,"ACTBLUE","PROFESSOR","CornellU"
"27822",27822,"ACTBLUE","PROFESSOR","CornellU"
"27823",27823,"ACTBLUE","PROFESSOR","AdelphiU"
"27824",27824,"ACTBLUE","PROFESSOR","CornellU"
"27825",27825,"ACTBLUE","EDUCATOR","AdelphiU"
"27826",27826,"ACTBLUE","EDUCATOR","CornellU"
"27827",27827,"ACTBLUE","POST-POCTORAL RESEARCHER","CornellU"
"27828",27828,"ACTBLUE","POST-POCTORAL RESEARCHER","CornellU"
"27829",27829,"ACTBLUE","PROFESSOR","CornellU"
"27830",27830,"ACTBLUE","LIBRARIAN","HamiltonC"
"27831",27831,"ACTBLUE","PROFESSOR","CornellU"
"27832",27832,"ACTBLUE","STUDENT","HamiltonC"
"27833",27833,"ACTBLUE","OPERATIONS SPECIALIST","RPI"
"27834",27834,"ACTBLUE","AUDIO PRODUCER","CornellU"
"27835",27835,"ACTBLUE","AUDIO PRODUCER","CornellU"
"27836",27836,"ACTBLUE","ASSOC PROFESSOR","AdelphiU"
"27837",27837,"ACTBLUE","PLANT SCIENTIST","CornellU"
"27838",27838,"ACTBLUE","PLANT SCIENTIST","CornellU"
"27839",27839,"ACTBLUE","ASSOC PROFESSOR","AdelphiU"
"27840",27840,"ACTBLUE","LIBRARIAN","MolloyC"
"27841",27841,"ACTBLUE","ARCHIVIST","CornellU"
"27842",27842,"ACTBLUE","STUDENT","CornellU"
"27843",27843,"ACTBLUE","ADMINISTRATION","CornellU"
"27844",27844,"ACTBLUE","PROFESSOR","HamiltonC"
"27845",27845,"ACTBLUE","SOCIAL WORKER AND PROFESSOR","AdelphiU"
"27846",27846,"ACTBLUE","PROFESSOR","CornellU"
"27847",27847,"ACTBLUE","PROFESSOR","CornellU"
"27848",27848,"ACTBLUE","PROFESSOR","CornellU"
"27849",27849,"ACTBLUE","ARCHIVIST","CornellU"
"27850",27850,"ACTBLUE","HUMAN RESOURCES","RPI"
"27851",27851,"ACTBLUE","PROFESSOR","HamiltonC"
"27852",27852,"ACTBLUE","COLLEGE PROFESSOR","AdelphiU"
"27853",27853,"ACTBLUE","MATHEMATICIAN","CornellU"
"27854",27854,"ACTBLUE","WEB DEVELOPER","CornellU"
"27855",27855,"ACTBLUE","IT","HamiltonC"
"27856",27856,"ACTBLUE","MATHEMATICIAN","CornellU"
"27857",27857,"ACTBLUE","STUDENT","CornellU"
"27858",27858,"ACTBLUE","STUDENT","CornellU"
"27859",27859,"ACTBLUE","LECTURER","CornellU"
"27860",27860,"ACTBLUE","COMPUTER PROGRAMMER","CornellU"
"27861",27861,"ACTBLUE","LIBRARIAN","CornellU"
"27862",27862,"ACTBLUE","RESEARCH ASSOCIATE","CornellU"
"27863",27863,"ACTBLUE","SCIENTIST","CornellU"
"27864",27864,"ACTBLUE","NONPROFIT MANGEMENT","CornellU"
"27865",27865,"ACTBLUE","NONPROFIT MANGEMENT","CornellU"
"27866",27866,"ACTBLUE","ENGINEER","CornellU"
"27867",27867,"ACTBLUE","PROFESSOR","HamiltonC"
"27868",27868,"ACTBLUE","GRADUATE STUDENT / TEACHING ASSISTANT","CornellU"
"27869",27869,"ACTBLUE","COMMUNICATIONS DIRECTOR","CornellU"
"27870",27870,"ACTBLUE","EXTENSION","CornellU"
"27871",27871,"ACTBLUE","TEACHER AND SCHOLAR","CornellU"
"27872",27872,"ACTBLUE","GREENHOUSE MANAGER","CornellU"
"27873",27873,"ACTBLUE","PROFESSOR","CornellU"
"27874",27874,"ACTBLUE","PROFESSOR","CornellU"
"27875",27875,"ACTBLUE","EXTENSION","CornellU"
"27876",27876,"ACTBLUE","EXEC DIRECTOR","CornellU"
"27877",27877,"ACTBLUE","TEACHER AND SCHOLAR","CornellU"
"27878",27878,"ACTBLUE","GARDENER","CornellU"
"27879",27879,"ACTBLUE","VETERINARIAN","CornellU"
"27880",27880,"ACTBLUE","LIBRARIAN","AdelphiU"
"27881",27881,"ACTBLUE","LIBRARIAN","AdelphiU"
"27882",27882,"ACTBLUE","RESEARCH ASSOCIATE","CornellU"
"27883",27883,"ACTBLUE","AGRIC. EXT. SPECIALIST","CornellU"
"27884",27884,"ACTBLUE","RESEARCHER","CornellU"
"27885",27885,"ACTBLUE","PROFESSOR","AdelphiU"
"27886",27886,"ACTBLUE","SYSTEMS OPERATOR II","CornellU"
"27887",27887,"ACTBLUE","SYSTEMS OPERATOR II","CornellU"
"27888",27888,"ACTBLUE","SYSTEMS OPERATOR II","CornellU"
"27889",27889,"ACTBLUE","SYSTEMS OPERATOR II","CornellU"
"27890",27890,"ACTBLUE","PROFESSOR","CornellU"
"27891",27891,"ACTBLUE","PROFESSOR","CornellU"
"27892",27892,"ACTBLUE","HIGHER EDUCATION ACADEMIC ADVISOR","HamiltonC"
"27893",27893,"ACTBLUE","EXEC DIRECTOR","CornellU"
"27894",27894,"ACTBLUE","STUDENT","CornellU"
"27895",27895,"ACTBLUE","PROFESSOR","CornellU"
"27896",27896,"ACTBLUE","RESEARCH SCIENTIST","CornellU"
"27897",27897,"ACTBLUE","ACCOMPANIST","CornellU"
"27898",27898,"ACTBLUE","EDUCATOR","SUNYCanton"
"27899",27899,"ACTBLUE","GRADUATE STUDENT","RPI"
"27900",27900,"ACTBLUE","ADMIN ASST","CornellU"
"27901",27901,"ACTBLUE","PROFESSOR","CornellU"
"27902",27902,"ACTBLUE","PROFESSOR","HamiltonC"
"27903",27903,"ACTBLUE","ADMINISTRATOR","CornellU"
"27904",27904,"ACTBLUE","ADMINISTRATOR","CornellU"
"27905",27905,"ACTBLUE","CURATOR","CornellU"
"27906",27906,"ACTBLUE","PROFESSOR","CornellU"
"27907",27907,"ACTBLUE","ASSISTANT PROFESSOR","CornellU"
"27908",27908,"ACTBLUE","STUDENT","CornellU"
"27909",27909,"ACTBLUE","ADMIN ASSISTANT","CornellU"
"27910",27910,"ACTBLUE","STUDENT","CornellU"
"27911",27911,"ACTBLUE","ACCOMPANIST","CornellU"
"27912",27912,"ACTBLUE","ASST. DIRECTOR FOR DIVERSITY OUTREACH","CornellU"
"27913",27913,"ACTBLUE","ASTRONOMER","CornellU"
"27914",27914,"ACTBLUE","ADMINISTRATIVE ASSISTANT","CornellU"
"27915",27915,"ACTBLUE","PROFESSOR","CornellU"
"27916",27916,"ACTBLUE","FUNDRAISER","CornellU"
"27917",27917,"ACTBLUE","LIBRARY ASSISTANT","CornellU"
"27918",27918,"ACTBLUE","LIBRARY ASSISTANT","CornellU"
"27919",27919,"ACTBLUE","EDUCATOR","CornellU"
"27920",27920,"ACTBLUE","LIBRARIAN","CornellU"
"27921",27921,"ACTBLUE","PROFESSOR","HamiltonC"
"27922",27922,"ACTBLUE","PROFESSOR","HamiltonC"
"27923",27923,"ACTBLUE","PROFESSOR","CornellU"
"27924",27924,"ACTBLUE","PROFESSOR","CornellU"
"27925",27925,"ACTBLUE","TEACHER","CornellU"
"27926",27926,"ACTBLUE","NONPROFIT MANAGER","CornellU"
"27927",27927,"ACTBLUE","UNIVERSITY ADMINISTRATOR","AdelphiU"
"27928",27928,"ACTBLUE","CONSULTANT","CornellU"
"27929",27929,"ACTBLUE","GARDENER","CornellU"
"27930",27930,"ACTBLUE","PROFESSOR OF COMPARATIVE LITERATURE","HamiltonC"
"27931",27931,"ACTBLUE","PROFESSOR","RPI"
"27932",27932,"ACTBLUE","SYSTEMS OPERATOR","CornellU"
"27933",27933,"ACTBLUE","PROFESSOR","CornellU"
"27934",27934,"ACTBLUE","PROFESSOR","AdelphiU"
"27935",27935,"ACTBLUE","PROESSOR","CornellU"
"27936",27936,"ACTBLUE","PROFESSOR","CornellU"
"27937",27937,"ACTBLUE","GRAD STUDENT","CornellU"
"27938",27938,"ACTBLUE","ADMINISTRATOR","CornellU"
"27939",27939,"ACTBLUE","SYSTEMS OPERATOR","CornellU"
"27940",27940,"ACTBLUE","BIOLOGIST","CornellU"
"27941",27941,"ACTBLUE","STUDENT","CornellU"
"27942",27942,"ACTBLUE","STUDENT","CornellU"
"27943",27943,"ACTBLUE","PROFESSOR","CornellU"
"27944",27944,"ACTBLUE","PROFESSOR","CornellU"
"27945",27945,"ACTBLUE","ADULT EDUCATION","CornellU"
"27946",27946,"ACTBLUE","EXECUTIVE DIRECTOR","CornellU"
"27947",27947,"ACTBLUE","TEACHER","CornellU"
"27948",27948,"ACTBLUE","GRAD STUDENT","CornellU"
"27949",27949,"ACTBLUE","LIBRARIAN","CornellU"
"27950",27950,"ACTBLUE","MATHEMATICIAN","CornellU"
"27951",27951,"ACTBLUE","MATHEMATICIAN","CornellU"
"27952",27952,"ACTBLUE","TECH TRANSFER","CornellU"
"27953",27953,"ACTBLUE","UNIVERSITY ADMINISTRATOR","CornellU"
"27954",27954,"ACTBLUE","PROFESSOR","CornellU"
"27955",27955,"ACTBLUE","EDUCATOR","CornellU"
"27956",27956,"ACTBLUE","PROFESSOR OF ART","SUNYGeneseo"
"27957",27957,"ACTBLUE","PROFESSOR OF ART","SUNYGeneseo"
"27958",27958,"ACTBLUE","ASSISTANT PROFESSOR","HamiltonC"
"27959",27959,"ACTBLUE","PROFESSOR","CornellU"
"27960",27960,"ACTBLUE","PROFESSOR","CornellU"
"27961",27961,"ACTBLUE","AGRIC. EXT. SPECIALIST","CornellU"
"27962",27962,"ACTBLUE","PROFESSOR","CornellU"
"27963",27963,"ACTBLUE","PROFESSOR","CornellU"
"27964",27964,"ACTBLUE","STUDENT","HamiltonC"
"27965",27965,"ACTBLUE","EXTENSION ASSOCIATE","CornellU"
"27966",27966,"ACTBLUE","ADMINISTRATIVE ASST.","CornellU"
"27967",27967,"ACTBLUE","ENGINEER","CornellU"
"27968",27968,"ACTBLUE","PROFESSOR OF ART","SUNYGeneseo"
"27969",27969,"ACTBLUE","ADMINISTRATOR","CornellU"
"27970",27970,"ACTBLUE","PROFESSOR","CornellU"
"27971",27971,"ACTBLUE","PROFESSOR","CornellU"
"27972",27972,"ACTBLUE","PROFESSOR","CornellU"
"27973",27973,"ACTBLUE","PROFESSOR","HamiltonC"
"27974",27974,"ACTBLUE","ARCHIVIST","HamiltonC"
"27975",27975,"ACTBLUE","ENGINEER","CornellU"
"27976",27976,"ACTBLUE","ARCHIVIST","HamiltonC"
"27977",27977,"ACTBLUE","ASSISTANT PROFESSOR","CornellU"
"27978",27978,"ACTBLUE","ENGINEER","CornellU"
"27979",27979,"ACTBLUE","ENGINEER","CornellU"
"27980",27980,"ACTBLUE","ENGINEER","CornellU"
"27981",27981,"ACTBLUE","RESEARCH TECHNICIAN","HamiltonC"
"27982",27982,"ACTBLUE","MATHEMATICIAN","CornellU"
"27983",27983,"ACTBLUE","PROFESSOR","CornellU"
"27984",27984,"ACTBLUE","PROFESSOR","CornellU"
"27985",27985,"ACTBLUE","COMMUNICATION DIRECTOR, GLOBAL CORNELL","CornellU"
"27986",27986,"ACTBLUE","PROFESSOR","CornellU"
"27987",27987,"ACTBLUE","COLLEGE PROFESSOR","HamiltonC"
"27988",27988,"ACTBLUE","TEACHER (ANTHROPOLOGY)","HamiltonC"
"27989",27989,"ACTBLUE","TEACHER (ANTHROPOLOGY)","HamiltonC"
"27990",27990,"ACTBLUE","NURSE PRACTITIONER","CornellU"
"27991",27991,"ACTBLUE","LIBRARIAN","HamiltonC"
"27992",27992,"ACTBLUE","HEALTH COMMUNICATIONS","CornellU"
"27993",27993,"ACTBLUE","COMPUTER CONSULTANT","CornellU"
"27994",27994,"ACTBLUE","PROFESSOR","CornellU"
"27995",27995,"ACTBLUE","LAW PROFESSOR","CornellU"
"27996",27996,"ACTBLUE","PROFESSOR","CornellU"
"27997",27997,"ACTBLUE","ART MUSEUM CURATOR","CornellU"
"27998",27998,"ACTBLUE","VETERINARIAN","CornellU"
"27999",27999,"ACTBLUE","TEACHER","CornellU"
"28000",28000,"ACTBLUE","GRADUATE STUDENT","CornellU"
"28001",28001,"ACTBLUE","GRADUATE STUDENT","CornellU"
"28002",28002,"ACTBLUE","COLLEGE TEACHER","MolloyC"
"28003",28003,"ACTBLUE","PROFESSOR","CornellU"
"28004",28004,"ACTBLUE","PROFESSOR","CornellU"
"28005",28005,"ACTBLUE","RESEARCHER","CornellU"
"28006",28006,"ACTBLUE","MATHEMATICIAN","CornellU"
"28007",28007,"ACTBLUE","PLANT SCIENTIST","CornellU"
"28008",28008,"ACTBLUE","PROFESSOR","CornellU"
"28009",28009,"ACTBLUE","RESEARCH SUPPORT","CornellU"
"28010",28010,"ACTBLUE","PROFESSOR","CornellU"
"28011",28011,"ACTBLUE","PROFESSOR","CornellU"
"28012",28012,"ACTBLUE","PROFESSOR","CornellU"
"28013",28013,"ACTBLUE","TEACHER","CornellU"
"28014",28014,"ACTBLUE","ENGINEER","CornellU"
"28015",28015,"ACTBLUE","ENGINEER","CornellU"
"28016",28016,"ACTBLUE","PROFESSOR","CornellU"
"28017",28017,"ACTBLUE","PROFESSOR","CornellU"
"28018",28018,"ACTBLUE","TEACHER","CornellU"
"28019",28019,"ACTBLUE","TEACHER","CornellU"
"28020",28020,"ACTBLUE","TEACHER","CornellU"
"28021",28021,"ACTBLUE","STUDENT","HamiltonC"
"28022",28022,"ACTBLUE","ASSOC PROFESSOR","AdelphiU"
"28023",28023,"ACTBLUE","PROFESSOR","CornellU"
"28024",28024,"ACTBLUE","EDUCATOR","CornellU"
"28025",28025,"ACTBLUE","EDUCATOR","CornellU"
"28026",28026,"ACTBLUE","FUNDRAISING RESEARCHER","CornellU"
"28027",28027,"ACTBLUE","FUNDRAISING RESEARCHER","CornellU"
"28028",28028,"ACTBLUE","PROFESSOR","RPI"
"28029",28029,"ACTBLUE","LIBRARY ASSISTANT","CornellU"
"28030",28030,"ACTBLUE","SENIOR RESEARCH ASSOCIATE","CornellU"
"28031",28031,"ACTBLUE","PROFESSOR","CornellU"
"28032",28032,"ACTBLUE","COLLEGE PROFESSOR","AdelphiU"
"28033",28033,"ACTBLUE","COLLEGE PROFESSOR","AdelphiU"
"28034",28034,"ACTBLUE","PROFESSOR","AdelphiU"
"28035",28035,"ACTBLUE","POST-POCTORAL RESEARCHER","CornellU"
"28036",28036,"ACTBLUE","LECTURER","CornellU"
"28037",28037,"ACTBLUE","PROFESSOR","CornellU"
"28038",28038,"ACTBLUE","PROFESSOR","CornellU"
"28039",28039,"ACTBLUE","POST-POCTORAL RESEARCHER","CornellU"
"28040",28040,"ACTBLUE","PROFESSOR","CornellU"
"28041",28041,"ACTBLUE","EDUCATOR","SUNYGeneseo"
"28042",28042,"ACTBLUE","PROFESSOR","USMilitaryU"
"28043",28043,"ACTBLUE","COLLEGE PROFESSOR","CornellU"
"28044",28044,"ACTBLUE","PROFESSOR","CornellU"
"28045",28045,"ACTBLUE","PROFESSOR","CornellU"
"28046",28046,"ACTBLUE","PROFESSOR","CornellU"
"28047",28047,"ACTBLUE","PROFESSOR","CornellU"
"28048",28048,"ACTBLUE","DIRECTOR, PRESS RELATIONS","CornellU"
"28049",28049,"ACTBLUE","STUDENT","RPI"
"28050",28050,"ACTBLUE","COLLEGE FACULTY","SUNYGeneseo"
"28051",28051,"ACTBLUE","STUDENT","CornellU"
"28052",28052,"ACTBLUE","PROFESSOR","CornellU"
"28053",28053,"ACTBLUE","ASSOCIATE PROFESSOR","CornellU"
"28054",28054,"ACTBLUE","GARDENER","CornellU"
"28055",28055,"ACTBLUE","STUDENT","HamiltonC"
"28056",28056,"ACTBLUE","PROFESSOR","SUNYGeneseo"
"28057",28057,"ACTBLUE","COMMUNICATION DIRECTOR, GLOBAL CORNELL","CornellU"
"28058",28058,"ACTBLUE","COMMUNICATION DIRECTOR, GLOBAL CORNELL","CornellU"
"28059",28059,"ACTBLUE","RESEARCHER","CornellU"
"28060",28060,"ACTBLUE","PROFESSOR","HamiltonC"
"28061",28061,"ACTBLUE","PROFESSOR","CornellU"
"28062",28062,"ACTBLUE","IT","HamiltonC"
"28063",28063,"ACTBLUE","PROFESSOR","CornellU"
"28064",28064,"ACTBLUE","RESEARCH ASSOCIATE","CornellU"
"28065",28065,"ACTBLUE","PROJECT MANAGER","CornellU"
"28066",28066,"ACTBLUE","CLINICIAN","CornellU"
"28067",28067,"ACTBLUE","E-RESOURCES SPECIALIST","CornellU"
"28068",28068,"ACTBLUE","RESEARCH COMPLIANCE ADMINISTRATOR","CornellU"
"28069",28069,"ACTBLUE","PUBLICATIONS ASSISTANT","CornellU"
"28070",28070,"ACTBLUE","PROFESSOR","AdelphiU"
"28071",28071,"ACTBLUE","IT MANAGER","CornellU"
"28072",28072,"ACTBLUE","EXECUTIVE SUPPORT","CornellU"
"28073",28073,"ACTBLUE","PSYCHOLOGIST","CornellU"
"28074",28074,"ACTBLUE","PSYCHOLOGIST","CornellU"
"28075",28075,"ACTBLUE","BIOLOGIST","CornellU"
"28076",28076,"ACTBLUE","PROFESSOR","HamiltonC"
"28077",28077,"ACTBLUE","PROFESSOT","CornellU"
"28078",28078,"ACTBLUE","GRADUATE STUDENT","CornellU"
"28079",28079,"ACTBLUE","PROFESSOR","HamiltonC"
"28080",28080,"ACTBLUE","SOFTWARE ENGINEER","CornellU"
"28081",28081,"ACTBLUE","PROFESSOR","HamiltonC"
"28082",28082,"ACTBLUE","SENIOR MANAGEMENT CONSULTANT","CornellU"
"28083",28083,"ACTBLUE","PROFESSOR","SUNYGeneseo"
"28084",28084,"ACTBLUE","PROFESSOR","CornellU"
"28085",28085,"ACTBLUE","PROFESSOR","CornellU"
"28086",28086,"ACTBLUE","EDUCATORADELPHI UNVERSITY","AdelphiU"
"28087",28087,"ACTBLUE","ADMINISTRATOR","CornellU"
"28088",28088,"ACTBLUE","PROFESSOR","HamiltonC"
"28089",28089,"ACTBLUE","VETERINARIAN","CornellU"
"28090",28090,"ACTBLUE","COLLEGE PROFESSOR","HamiltonC"
"28091",28091,"ACTBLUE","CURATOR","CornellU"
"28092",28092,"ACTBLUE","OPERATIONS SPECIALIST","RPI"
"28093",28093,"ACTBLUE","ASTRONOMER","CornellU"
"28094",28094,"ACTBLUE","PROFESSOR","CornellU"
"28095",28095,"ACTBLUE","PROFESSOR","CornellU"
"28096",28096,"ACTBLUE","PROFESSOR","CornellU"
"28097",28097,"ACTBLUE","PROFESSOR","CornellU"
"28098",28098,"ACTBLUE","PROFESSOR","HamiltonC"
"28099",28099,"ACTBLUE","PROFESSOR","CornellU"
"28100",28100,"ACTBLUE","PROFESSOR","CornellU"
"28101",28101,"ACTBLUE","PROFESSOR","CornellU"
"28102",28102,"ACTBLUE","BIOLOGIST","CornellU"
"28103",28103,"ACTBLUE","BIOLOGIST","CornellU"
"28104",28104,"ACTBLUE","BIOLOGIST","CornellU"
"28105",28105,"ACTBLUE","COLLEGE PROFESSOR","SUNYGeneseo"
"28106",28106,"ACTBLUE","COLLEGE PROFESSOR","SUNYGeneseo"
"28107",28107,"ACTBLUE","OPERATIONS SPECIALIST","RPI"
"28108",28108,"ACTBLUE","OPERATIONS SPECIALIST","RPI"
"28109",28109,"ACTBLUE","PROFESSOR","CornellU"
"28110",28110,"ACTBLUE","LECTURER","CornellU"
"28111",28111,"ACTBLUE","ANTHROPOLOGIST","CornellU"
"28112",28112,"ACTBLUE","PROFESSOR","MolloyC"
