"","X1","committee_name","contributor_occupation","college"
"11252",11252,"ACTBLUE","COLLEGE PROFESSOR","TTechU"
"11253",11253,"ACTBLUE","PROFESSOR","TTechU"
"11254",11254,"ACTBLUE","TEACHER","TTechU"
"11255",11255,"ACTBLUE","PROFESSOR","SMethodistU"
"11256",11256,"ACTBLUE","PROFESSOR","SMethodistU"
"11257",11257,"ACTBLUE","PROFESSOR","SMethodistU"
"11258",11258,"ACTBLUE","DIRECTOR, COMM & MKTG","BaylorU"
"11259",11259,"ACTBLUE","PROFESSOR","BaylorU"
"11260",11260,"ACTBLUE","STUDENT","SMethodistU"
"11261",11261,"ACTBLUE","PROFESSOR","SMethodistU"
"11262",11262,"ACTBLUE","PROFESSOR","SMethodistU"
"11263",11263,"ACTBLUE","WRITING CENTER TUTOR","TTechU"
"11264",11264,"ACTBLUE","PROFESSOR OF ELECTRICAL ENGINEERING","SMethodistU"
"11265",11265,"ACTBLUE","LAW PROFESSOR","SMethodistU"
"11266",11266,"ACTBLUE","ADMINISTRATOR","TTechU"
"11267",11267,"ACTBLUE","ACADEMIC LIBRARIAN","BaylorU"
"11268",11268,"ACTBLUE","RESPIRATORY THERAPIST","BaylorU"
"11269",11269,"ACTBLUE","APPLICATION SPECIALIST","UTElPaso"
"11270",11270,"ACTBLUE","TEACHER","BaylorU"
"11271",11271,"ACTBLUE","TEACHER","TTechU"
"11272",11272,"ACTBLUE","TEACHER/WRITER","TTechU"
"11273",11273,"ACTBLUE","TEACHER","BaylorU"
"11274",11274,"ACTBLUE","REGISTERED NURSE","BaylorU"
"11275",11275,"ACTBLUE","ARCHIVIST","BaylorU"
"11276",11276,"ACTBLUE","ARCHIVIST","BaylorU"
"11277",11277,"ACTBLUE","ADMINISTRATION","UTElPaso"
"11278",11278,"ACTBLUE","SOUND ENGINEER","TTechU"
"11279",11279,"ACTBLUE","PROFESSOR","TrinityU"
"11280",11280,"ACTBLUE","PROFESSOR","SMethodistU"
"11281",11281,"ACTBLUE","UNIVERSITY PROFESSOR/ACTOR","SMethodistU"
"11282",11282,"ACTBLUE","PROFESSOR","BaylorU"
"11283",11283,"ACTBLUE","COLLEGE PROFESSOR","TTechU"
"11284",11284,"ACTBLUE","PRODUCER","TTechU"
"11285",11285,"ACTBLUE","PART TIME EDITOR","TTechU"
"11286",11286,"ACTBLUE","STUDENT WORKER","SMethodistU"
"11287",11287,"ACTBLUE","PHYSICIAN","TTechU"
"11288",11288,"ACTBLUE","PROFESSOR","SMethodistU"
"11289",11289,"ACTBLUE","COUNSELOR","UTElPaso"
"11290",11290,"ACTBLUE","PROFESSOR","TrinityU"
"11291",11291,"ACTBLUE","EDITOR","TTechU"
"11292",11292,"ACTBLUE","PROFESSOR","UTRioGrande"
"11293",11293,"ACTBLUE","PROFESSOR OF HISTORY","SMethodistU"
"11294",11294,"ACTBLUE","UNIVERSITY PROFESSOR","TTechU"
"11295",11295,"ACTBLUE","TEACHING ASSISTANT","UTElPaso"
"11296",11296,"ACTBLUE","PROGRAM COORDINATOR","TrinityU"
"11297",11297,"ACTBLUE","REGISTERED NURSE","BaylorU"
"11298",11298,"ACTBLUE","TEACHING ASSISTANT","TTechU"
"11299",11299,"ACTBLUE","PROFESSOR","TTechU"
"11300",11300,"ACTBLUE","STUDENT","SMethodistU"
"11301",11301,"ACTBLUE","COORDINATOR","LamarU"
"11302",11302,"ACTBLUE","PROFESSOR","TTechU"
"11303",11303,"ACTBLUE","PUBLIC RELATIONS WRITER/COLLEGE STUDEN","LamarU"
"11304",11304,"ACTBLUE","PROGRAM COORDINATOR","TTechU"
"11305",11305,"ACTBLUE","PROFESSOR","BaylorU"
"11306",11306,"ACTBLUE","PROFESSOR","BaylorU"
"11307",11307,"ACTBLUE","PROFESSOR","BaylorU"
"11308",11308,"ACTBLUE","PROFESSOR","TTechU"
"11309",11309,"ACTBLUE","FACULTY/ADMINISTRATOR","SMethodistU"
"11310",11310,"ACTBLUE","GRADUATE ASSISTANT","UTElPaso"
"11311",11311,"ACTBLUE","REGISTERED NURSE - ASSISTANT PROFESSOR","TTechU"
"11312",11312,"ACTBLUE","PROFESSOR","TTechU"
"11313",11313,"ACTBLUE","PROFESSOR","TTechU"
"11314",11314,"ACTBLUE","EMERITUS PROFESSOR","SMethodistU"
"11315",11315,"ACTBLUE","PROFESSOR","TTechU"
"11316",11316,"ACTBLUE","PROFESSOR","TTechU"
"11317",11317,"ACTBLUE","PROFESSOR","TTechU"
"11318",11318,"ACTBLUE","PROFESSOR","TTechU"
"11319",11319,"ACTBLUE","GRADUATE STUDENT","UTElPaso"
"11320",11320,"ACTBLUE","EXEC COMMUNICATIONS COORDINATOR","TTechU"
"11321",11321,"ACTBLUE","STUDENT","UTElPaso"
"11322",11322,"ACTBLUE","LIBRARY SPECIALIST","SMethodistU"
"11323",11323,"ACTBLUE","PROFESSOR","SMethodistU"
"11324",11324,"ACTBLUE","PROFESSOR","TrinityU"
"11325",11325,"ACTBLUE","PROFESSOR OF HISTORY","SMethodistU"
"11326",11326,"ACTBLUE","PROFESSOR","TTechU"
"11327",11327,"ACTBLUE","ASSOCIATE PROFESSOR","TTechU"
"11328",11328,"ACTBLUE","PROFESSOR","BaylorU"
"11329",11329,"ACTBLUE","REGISTERED NURSE","BaylorU"
"11330",11330,"ACTBLUE","PROFESSOR","BaylorU"
"11331",11331,"ACTBLUE","ARCHIVIST","BaylorU"
"11332",11332,"ACTBLUE","VISITING INSTRUCTOR","TTechU"
"11333",11333,"ACTBLUE","VISITING INSTRUCTOR","TTechU"
"11334",11334,"ACTBLUE","BOOKSELLER","TTechU"
"11335",11335,"ACTBLUE","CLINICAL PSYCHOLOGY GRADUATE STUDENT","SMethodistU"
"11336",11336,"ACTBLUE","INFORMATION ANALYST","BaylorU"
"11337",11337,"ACTBLUE","PROFESSOR","TTechU"
"11338",11338,"ACTBLUE","PROFESSOR","UTElPaso"
"11339",11339,"ACTBLUE","SOCIAL MEDIA MANAGER","SMethodistU"
"11340",11340,"ACTBLUE","WEB DESIGNER","TWomansU"
"11341",11341,"ACTBLUE","PROFESSOR OF HISTORY","SMethodistU"
"11342",11342,"ACTBLUE","PHONE ASSISTANT","TrinityU"
"11343",11343,"ACTBLUE","ASSISTANT PROFESSOR","TTechU"
"11344",11344,"ACTBLUE","STUDENT","SMethodistU"
"11345",11345,"ACTBLUE","PROFESSOR","SMethodistU"
"11346",11346,"ACTBLUE","TEACHER","SMethodistU"
"11347",11347,"ACTBLUE","UNIT COORDINATOR","TTechU"
"11348",11348,"ACTBLUE","OPTICIAN","TTechU"
"11349",11349,"ACTBLUE","PROFESSOR","SMethodistU"
"11350",11350,"ACTBLUE","STUDENT","SMethodistU"
"11351",11351,"ACTBLUE","PROFESSOR","SMethodistU"
"11352",11352,"ACTBLUE","PROFESSOR","SMethodistU"
"11353",11353,"ACTBLUE","PROFESSOR","SMethodistU"
"11354",11354,"ACTBLUE","PROFESSOR","SMethodistU"
"11355",11355,"ACTBLUE","PROFESSOR","SMethodistU"
"11356",11356,"ACTBLUE","STUDENT SERVICES","UTElPaso"
"11357",11357,"ACTBLUE","PROFESSOR","SMethodistU"
"11358",11358,"ACTBLUE","TEACHER","SMethodistU"
"11359",11359,"ACTBLUE","DONOR RELATIONS OFFICER","TrinityU"
"11360",11360,"ACTBLUE","UNIVERSITY PROFESSOR","TTechU"
"11361",11361,"ACTBLUE","PROFESSOR OF WELLNESS","SMethodistU"
"11362",11362,"ACTBLUE","MATHEMATICIAN","TTechU"
"11363",11363,"ACTBLUE","PROFESSOR","TTechU"
"11364",11364,"ACTBLUE","EDUCATOR","TTechU"
"11365",11365,"ACTBLUE","PROFESSOR","TTechU"
"11366",11366,"ACTBLUE","ENGLISH & WOMEN'S STUDIES PROFESSOR","TTechU"
"11367",11367,"ACTBLUE","ASSOC PROFESSOR","TTechU"
"11368",11368,"ACTBLUE","PROFESSOR","TTechU"
"11369",11369,"ACTBLUE","LIBRARY SPECIALIST II","TTechU"
"11370",11370,"ACTBLUE","ASSISTANT PROFESSOR","TTechU"
"11371",11371,"ACTBLUE","PROFESSOR","TTechU"
"11372",11372,"ACTBLUE","PROFESSOR","TTechU"
"11373",11373,"ACTBLUE","COLLEGE PROFESSOR","SMethodistU"
"11374",11374,"ACTBLUE","STUDENT","TTechU"
"11375",11375,"ACTBLUE","PROFESSOR OF WELLNESS","SMethodistU"
"11376",11376,"ACTBLUE","CERTIFIED MEDICAL CODER","TTechU"
"11377",11377,"ACTBLUE","PROFESSOR","UTElPaso"
"11378",11378,"ACTBLUE","PROFESSOR OF HISTORY","SMethodistU"
"11379",11379,"ACTBLUE","PROFESSOR OF HISTORY","SMethodistU"
"11380",11380,"ACTBLUE","TEACHER","BaylorU"
"11381",11381,"ACTBLUE","TEACHER","BaylorU"
"11382",11382,"ACTBLUE","TEACHER","BaylorU"
"11383",11383,"ACTBLUE","PROFESSOR","BaylorU"
"11384",11384,"ACTBLUE","TEACHER","BaylorU"
"11385",11385,"ACTBLUE","PROFESSOR","BaylorU"
"11386",11386,"ACTBLUE","PSYCHOLOGIST","TWomansU"
"11387",11387,"ACTBLUE","HR CUSTOMER SERVICE REP","BaylorU"
"11388",11388,"ACTBLUE","BUSINESS ANALYST","SMethodistU"
"11389",11389,"ACTBLUE","ADJUNCT PROFESSOR","UTElPaso"
"11390",11390,"ACTBLUE","PROFESSOR","TrinityU"
"11391",11391,"ACTBLUE","UNIVERSITY PROFESSOR","TTechU"
"11392",11392,"ACTBLUE","PROFESSOR","TTechU"
"11393",11393,"ACTBLUE","PROFESSOR","SMethodistU"
"11394",11394,"ACTBLUE","PROFESSOR","SMethodistU"
"11395",11395,"ACTBLUE","PROFESSOR","UTElPaso"
"11396",11396,"ACTBLUE","UNIVERSITY FACUTY","SMethodistU"
"11397",11397,"ACTBLUE","UNIVERSITY FACUTY","SMethodistU"
"11398",11398,"ACTBLUE","UNIVERSITY FACUTY","SMethodistU"
"11399",11399,"ACTBLUE","TEACHER","SMethodistU"
"11400",11400,"ACTBLUE","PROFESSOR","TTechU"
"11401",11401,"ACTBLUE","PROFESSOR","UTElPaso"
"11402",11402,"ACTBLUE","DIRECTOR OF DEVELOPMENT","TTechU"
"11403",11403,"ACTBLUE","LAW PROFESSOR","SMethodistU"
"11404",11404,"ACTBLUE","LAW PROFESSOR","SMethodistU"
"11405",11405,"ACTBLUE","LAW PROFESSOR","SMethodistU"
"11406",11406,"ACTBLUE","RN","BaylorU"
"11407",11407,"ACTBLUE","LAW PROFESSOR","SMethodistU"
"11408",11408,"ACTBLUE","UNIVERSITY FACUTY","SMethodistU"
"11409",11409,"ACTBLUE","UNIVERSITY FACUTY","SMethodistU"
"11410",11410,"ACTBLUE","UNIVERSITY FACUTY","SMethodistU"
"11411",11411,"ACTBLUE","UNIVERSITY FACUTY","SMethodistU"
"11412",11412,"ACTBLUE","HIGHER EDUCATION","TWomansU"
"11413",11413,"ACTBLUE","LEGAL ASSISTANT","SMethodistU"
"11414",11414,"ACTBLUE","LIBRARIAN","TrinityU"
"11415",11415,"ACTBLUE","STUDENT SERVICES","UTElPaso"
"11416",11416,"ACTBLUE","VISITING PROFESSOR","TrinityU"
"11417",11417,"ACTBLUE","UNIVERSITY FACUTY","SMethodistU"
"11418",11418,"ACTBLUE","LEGAL ASSISTANT","SMethodistU"
"11419",11419,"ACTBLUE","PROFESSOR","BaylorU"
"11420",11420,"ACTBLUE","MATHEMATICIAN","TTechU"
"11421",11421,"ACTBLUE","IT TECHNIAN","TTechU"
"11422",11422,"ACTBLUE","PROFESSOR","BaylorU"
"11423",11423,"ACTBLUE","PROFESSOR","BaylorU"
"11424",11424,"ACTBLUE","PROFESSOR","SMethodistU"
"11425",11425,"ACTBLUE","ASSISTANT PROFESSOR","TTechU"
"11426",11426,"ACTBLUE","PROFESSOR","SMethodistU"
"11427",11427,"ACTBLUE","PROFESSOR","SMethodistU"
"11428",11428,"ACTBLUE","PROFESSOR OF CHEMISTRY","BaylorU"
"11429",11429,"ACTBLUE","PROFESSOR","TrinityU"
"11430",11430,"ACTBLUE","DEPARTMETCOODNAO","SMethodistU"
"11431",11431,"ACTBLUE","PROFESSOR OF HISTORY","SMethodistU"
"11432",11432,"ACTBLUE","PROFESSOR","SMethodistU"
"11433",11433,"ACTBLUE","STUDENT","TTechU"
"11434",11434,"ACTBLUE","PROFESSOR AND ASSOCIATE VICE PRESIDENT","TrinityU"
"11435",11435,"ACTBLUE","PROFESSOR","SMethodistU"
"11436",11436,"ACTBLUE","ACCOUNTING","TTechU"
"11437",11437,"ACTBLUE","ACCOUNTING","TTechU"
"11438",11438,"ACTBLUE","PROFESSOR","SMethodistU"
"11439",11439,"ACTBLUE","STUDENT","TrinityU"
"11440",11440,"ACTBLUE","PROFESSOR","BaylorU"
"11441",11441,"ACTBLUE","PROFESSOR","BaylorU"
"11442",11442,"ACTBLUE","LIBRARIAN","TrinityU"
"11443",11443,"ACTBLUE","STUDENT","SMethodistU"
"11444",11444,"ACTBLUE","LIBRARY SPECIALIST","SMethodistU"
"11445",11445,"ACTBLUE","SR BUSINESS SYSTEMS ANALYST","TWomansU"
"11446",11446,"ACTBLUE","PROFESSOR","BaylorU"
"11447",11447,"ACTBLUE","PROFESSOR","SMethodistU"
"11448",11448,"ACTBLUE","PROFESSOR","SMethodistU"
"11449",11449,"ACTBLUE","PROFESSOR","SMethodistU"
"11450",11450,"ACTBLUE","LIBRARIAN","UTElPaso"
"11451",11451,"ACTBLUE","ASSISTANT PROFESSOR","UTElPaso"
"11452",11452,"ACTBLUE","PROFESSOR","TWomansU"
"11453",11453,"ACTBLUE","ASSISTANT PROFESSOR","TrinityU"
"11454",11454,"ACTBLUE","PROFESSOR","TTechU"
"11455",11455,"ACTBLUE","PHD STUDENT","TTechU"
"11456",11456,"ACTBLUE","PHYSICIAN","TTechU"
"11457",11457,"ACTBLUE","PROFESSOR","UTElPaso"
"11458",11458,"ACTBLUE","PROFESSOR","UTElPaso"
"11459",11459,"ACTBLUE","PROFESSOR","UTElPaso"
"11460",11460,"ACTBLUE","WRITING TUTOR","TTechU"
"11461",11461,"ACTBLUE","COLLEGE ADININISTRATOR","TrinityU"
"11462",11462,"ACTBLUE","DONOR RELATIONS OFFICER","TrinityU"
"11463",11463,"ACTBLUE","PROFESSOR OF HISTORY","SMethodistU"
"11464",11464,"ACTBLUE","PROFESSOR OF HISTORY","SMethodistU"
"11465",11465,"ACTBLUE","PROFESSOR OF HISTORY","SMethodistU"
"11466",11466,"ACTBLUE","LIBRARY SPECIALIST","BaylorU"
"11467",11467,"ACTBLUE","PROFESSOR","TTechU"
"11468",11468,"ACTBLUE","LECTURER","UTElPaso"
"11469",11469,"ACTBLUE","INSTRUCTOR","TTechU"
"11470",11470,"ACTBLUE","PROFESSOR","TTechU"
"11471",11471,"ACTBLUE","PROFESSOR","TWomansU"
"11472",11472,"ACTBLUE","UNIVERSITY PROFESSOR/ACTOR","SMethodistU"
"11473",11473,"ACTBLUE","ACADEMIC ADVISOR","UTElPaso"
"11474",11474,"ACTBLUE","DOCTORAL PROGRAM COORDINATOR","TrinityU"
"11475",11475,"ACTBLUE","TEACHING ASSISTANT","UTElPaso"
"11476",11476,"ACTBLUE","HIGHER EDUCATION","TrinityU"
"11477",11477,"ACTBLUE","PHYSICIAN ASSISTANT","TTechU"
"11478",11478,"ACTBLUE","ARCHIVAL SPECIALIST","TTechU"
"11479",11479,"ACTBLUE","ARCHIVAL SPECIALIST","TTechU"
"11480",11480,"ACTBLUE","LIBRARIAN","SMethodistU"
"11481",11481,"ACTBLUE","PROFESSOR","SMethodistU"
"11482",11482,"ACTBLUE","NURSE EDUCATOR","UTElPaso"
"11483",11483,"ACTBLUE","PROFESSOR","TTechU"
"11484",11484,"ACTBLUE","ENGLISH PROFESSOR WRITER","TTechU"
"11485",11485,"ACTBLUE","PROFESSOR","SMethodistU"
"11486",11486,"ACTBLUE","PROFESSOR","SMethodistU"
"11487",11487,"ACTBLUE","PROFESSOR","SMethodistU"
"11488",11488,"ACTBLUE","COLLEGE PROFESSOR","UTElPaso"
"11489",11489,"ACTBLUE","RESEARCH & EVALUATION","SMethodistU"
"11490",11490,"ACTBLUE","PROFESSOR","SMethodistU"
"11491",11491,"ACTBLUE","PROFESSOR","BaylorU"
"11492",11492,"ACTBLUE","COLLEGE ADMINISTRATOR","BaylorU"
"11493",11493,"ACTBLUE","PROFESSOR","BaylorU"
"11494",11494,"ACTBLUE","ADMINISTRATIVE ASSISTANT","SMethodistU"
"11495",11495,"ACTBLUE","COLLEGE PROFESSOR","TrinityU"
"11496",11496,"ACTBLUE","PROFESSOR","BaylorU"
"11497",11497,"ACTBLUE","GRADUATE ASSISTANT (PHD STUDENT)","BaylorU"
"11498",11498,"ACTBLUE","ASSOC PROF OF THEATRE","TrinityU"
"11499",11499,"ACTBLUE","UNIT COORDINATOR","TTechU"
"11500",11500,"ACTBLUE","COLLEGE PROFESSOR","TTechU"
"11501",11501,"ACTBLUE","PROFESSOR","SMethodistU"
"11502",11502,"ACTBLUE","INFORMATION ANALYST","BaylorU"
"11503",11503,"ACTBLUE","PROJECT COORDINATOR","TWomansU"
"11504",11504,"ACTBLUE","STUDENT","TrinityU"
"11505",11505,"ACTBLUE","RESEARCH ASSISTANT","UTElPaso"
"11506",11506,"ACTBLUE","ASSOCIATE PROFESSOR","TrinityU"
"11507",11507,"ACTBLUE","NON-PROFIT","BaylorU"
"11508",11508,"ACTBLUE","WRITING CENTER TUTOR","TTechU"
"11509",11509,"ACTBLUE","TEACHER","SMethodistU"
"11510",11510,"ACTBLUE","PROFESSOR","TTechU"
"11511",11511,"ACTBLUE","MUSEUM FACILITATOR","BaylorU"
"11512",11512,"ACTBLUE","MUSIC PROFESSOR","TWomansU"
"11513",11513,"ACTBLUE","HIGHER EDUCATION","TTechU"
"11514",11514,"ACTBLUE","STUDENT ASSISTANT","LamarU"
"11515",11515,"ACTBLUE","ASSISTANT PROFESSOR","SMethodistU"
"11516",11516,"ACTBLUE","PROFESSOR","LamarU"
"11517",11517,"ACTBLUE","PROFESSOR","LamarU"
"11518",11518,"ACTBLUE","MATHEMATICS PROFESSOR","TTechU"
"11519",11519,"ACTBLUE","PROFESSOR","TTechU"
"11520",11520,"ACTBLUE","CONFERENCE COORDINATOR","TrinityU"
"11521",11521,"ACTBLUE","UNIVERSITY PROFESSOR","SMethodistU"
"11522",11522,"ACTBLUE","PROFESSOR","TTechU"
"11523",11523,"ACTBLUE","PROFESSOR","TrinityU"
"11524",11524,"ACTBLUE","STUDENT","TrinityU"
"11525",11525,"ACTBLUE","PROFESSOR","BaylorU"
"11526",11526,"ACTBLUE","PROFESSOR","BaylorU"
"11527",11527,"ACTBLUE","PROFESSOR","TTechU"
"11528",11528,"ACTBLUE","TEACHER","SMethodistU"
"11529",11529,"ACTBLUE","LIBRARY STAFF","BaylorU"
"11530",11530,"ACTBLUE","ASSISTANT DIRECTOR OF PAYROLL","UTElPaso"
"11531",11531,"ACTBLUE","EDUCATOR","LamarU"
"11532",11532,"ACTBLUE","PROFESSOR","TTechU"
"11533",11533,"ACTBLUE","PROFESSOR","TWomansU"
"11534",11534,"ACTBLUE","WRITING TUTOR","TTechU"
"11535",11535,"ACTBLUE","PHARMACIST","TTechU"
"11536",11536,"ACTBLUE","LIBRARIAN","TrinityU"
"11537",11537,"ACTBLUE","PUBLIC RELATIONS","TTechU"
"11538",11538,"ACTBLUE","WRITING TUTOR","TTechU"
"11539",11539,"ACTBLUE","STUDENT","BaylorU"
"11540",11540,"ACTBLUE","ACADEMIC ADVISOR","TTechU"
"11541",11541,"ACTBLUE","PROFESSOR","TWomansU"
"11542",11542,"ACTBLUE","PROFESSOR","SMethodistU"
"11543",11543,"ACTBLUE","LAW PROFESSOR","SMethodistU"
"11544",11544,"ACTBLUE","PROFESSOR","TWomansU"
"11545",11545,"ACTBLUE","PROFESSOR","TWomansU"
"11546",11546,"ACTBLUE","PROFESSOR","BaylorU"
"11547",11547,"ACTBLUE","STUDENT","TrinityU"
"11548",11548,"ACTBLUE","PROFESSOR","SMethodistU"
"11549",11549,"ACTBLUE","UNIVERSITY PROFESSOR","TTechU"
"11550",11550,"ACTBLUE","PROFESSOR","TTechU"
"11551",11551,"ACTBLUE","PROFESSOR","TrinityU"
"11552",11552,"ACTBLUE","LIBRARIAN","BaylorU"
"11553",11553,"ACTBLUE","STUDENT","TrinityU"
"11554",11554,"ACTBLUE","ASSOCIATE DIRECTOR","SMethodistU"
"11555",11555,"ACTBLUE","BOOKSELLER","TTechU"
"11556",11556,"ACTBLUE","PROFESSOR","TWomansU"
"11557",11557,"ACTBLUE","UNIT MANAGER","TTechU"
"11558",11558,"ACTBLUE","STUDENT","TTechU"
"11559",11559,"ACTBLUE","PROFESSOR","SMethodistU"
"11560",11560,"ACTBLUE","PROFESSOR","SMethodistU"
"11561",11561,"ACTBLUE","PROFESSOR","UTElPaso"
"11562",11562,"ACTBLUE","PROFESSOR","BaylorU"
"11563",11563,"ACTBLUE","LIBRARIAN","TrinityU"
"11564",11564,"ACTBLUE","STUDENT","TrinityU"
"11565",11565,"ACTBLUE","DIRECTOR, SPEECH TEAM","UTElPaso"
"11566",11566,"ACTBLUE","PROFESSOR","BaylorU"
"11567",11567,"ACTBLUE","PROFESSOR","TTechU"
"11568",11568,"ACTBLUE","LIBRARY SPECIALIST","SMethodistU"
"11569",11569,"ACTBLUE","UNIVERSITY FACUTY","SMethodistU"
"11570",11570,"ACTBLUE","SENIOR DIRECTOR","TTechU"
"11571",11571,"ACTBLUE","LIBRARIAN","TTechU"
"11572",11572,"ACTBLUE","STUDENT","SMethodistU"
"11573",11573,"ACTBLUE","TEACHING ASSISTANT","UTElPaso"
"11574",11574,"ACTBLUE","STUDENT","TrinityU"
"11575",11575,"ACTBLUE","PROFESSOR","TrinityU"
"11576",11576,"ACTBLUE","PROFESSOR OF PRACTICE","SMethodistU"
"11577",11577,"ACTBLUE","PROFESSOR","TTechU"
"11578",11578,"ACTBLUE","PROFESSOR","TTechU"
"11579",11579,"ACTBLUE","PROFESSOR","UTElPaso"
"11580",11580,"ACTBLUE","ASSOCIATE PROFESSOR","TrinityU"
"11581",11581,"ACTBLUE","COLLEGE PROFESSOR","BaylorU"
"11582",11582,"ACTBLUE","PROFESSOR","BaylorU"
"11583",11583,"ACTBLUE","DOCTORAL PROGRAM COORDINATOR","TrinityU"
"11584",11584,"ACTBLUE","COLLEGE PROFESSOR","UTElPaso"
"11585",11585,"ACTBLUE","STUDENT ASSISTANT","TTechU"
"11586",11586,"ACTBLUE","PROFESSOR","SMethodistU"
"11587",11587,"ACTBLUE","PROFESSOR","BaylorU"
"11588",11588,"ACTBLUE","STUDENT","BaylorU"
"11589",11589,"ACTBLUE","PROFESSOR","SMethodistU"
"11590",11590,"ACTBLUE","WEB PROGRAMMER","TTechU"
"11591",11591,"ACTBLUE","OFFICE MANAGER","BaylorU"
"11592",11592,"ACTBLUE","PHARMACIST","TTechU"
"11593",11593,"ACTBLUE","MARKETING SPECIALIST","BaylorU"
"11594",11594,"ACTBLUE","LGBTQIA ADMINISTRATOR","TTechU"
"11595",11595,"ACTBLUE","COLLEGE PROFESSOR","TWomansU"
"11596",11596,"ACTBLUE","PROFESSOR","TWomansU"
"11597",11597,"ACTBLUE","OPTICIAN","TTechU"
"11598",11598,"ACTBLUE","PROFESSOR","SMethodistU"
"11599",11599,"ACTBLUE","PROFESSOR","TrinityU"
"11600",11600,"ACTBLUE","PROFESSOR","TrinityU"
"11601",11601,"ACTBLUE","ARCHIVIST","TTechU"
"11602",11602,"ACTBLUE","PROFESSOR","SMethodistU"
"11603",11603,"ACTBLUE","PROFESSOR","SMethodistU"
"11604",11604,"ACTBLUE","PROFESSOR","BaylorU"
"11605",11605,"ACTBLUE","MARKETING SPECIALIST","BaylorU"
"11606",11606,"ACTBLUE","PROFESSOR","TTechU"
"11607",11607,"ACTBLUE","PROFESSOR","TTechU"
"11608",11608,"ACTBLUE","NURSE","BaylorU"
"11609",11609,"ACTBLUE","PROFESSOR","SMethodistU"
"11610",11610,"ACTBLUE","COLLEGE PROFESSOR","TrinityU"
"11611",11611,"ACTBLUE","PROFESSOR","SMethodistU"
"11612",11612,"ACTBLUE","PROFESSOR","SMethodistU"
"11613",11613,"ACTBLUE","PROFESOR","SMethodistU"
"11614",11614,"ACTBLUE","PROFESSOR","TWomansU"
"11615",11615,"ACTBLUE","PROFESSOR","TWomansU"
"11616",11616,"ACTBLUE","PROFESSOR","TWomansU"
"11617",11617,"ACTBLUE","PROFESSOR","TrinityU"
"11618",11618,"ACTBLUE","PROFESSOR","TTechU"
"11619",11619,"ACTBLUE","PROFESSOR","TTechU"
"11620",11620,"ACTBLUE","PROFESSOR","SMethodistU"
"11621",11621,"ACTBLUE","PROFESSOR","BaylorU"
"11622",11622,"ACTBLUE","FREELANCE COPY EDITOR","BaylorU"
"11623",11623,"ACTBLUE","FREELANCE COPY EDITOR","BaylorU"
"11624",11624,"ACTBLUE","WRITING TUTOR","TTechU"
"11625",11625,"ACTBLUE","WRITING TUTOR","TTechU"
"11626",11626,"ACTBLUE","WRITING TUTOR","TTechU"
"11627",11627,"ACTBLUE","LIBRARIAN","SMethodistU"
"11628",11628,"ACTBLUE","PROFESSOR","LamarU"
"11629",11629,"ACTBLUE","WORK STUDY","SMethodistU"
"11630",11630,"ACTBLUE","PROFESSOR OF BIOLOGY","TrinityU"
"11631",11631,"ACTBLUE","PROFESSOR","SMethodistU"
"11632",11632,"ACTBLUE","STUDENT","SMethodistU"
"11633",11633,"ACTBLUE","COLLEGE ADMINISTRATOR","BaylorU"
"11634",11634,"ACTBLUE","COLLEGE ADMINISTRATOR","BaylorU"
"11635",11635,"ACTBLUE","PROFESSOR","TTechU"
"11636",11636,"ACTBLUE","COLLEGE PROFESSOR","UTElPaso"
"11637",11637,"ACTBLUE","DIRECTOR, COMM & MKTG","BaylorU"
"11638",11638,"ACTBLUE","LIBRARY SPECIALIST","BaylorU"
"11639",11639,"ACTBLUE","LIBRARY SPECIALIST","BaylorU"
"11640",11640,"ACTBLUE","PHYSICIAN ASSISTANT","TTechU"
"11641",11641,"ACTBLUE","EDUCATION","BaylorU"
"11642",11642,"ACTBLUE","PROFESSOR","BaylorU"
"11643",11643,"ACTBLUE","PROFESSOR OF PRACTICE","SMethodistU"
"11644",11644,"ACTBLUE","HEALTH EDUCATOR/ COLLEGE PROFESSOR","BaylorU"
"11645",11645,"ACTBLUE","PROFESSOR","TTechU"
"11646",11646,"ACTBLUE","STUDENT SERVICES","UTElPaso"
"11647",11647,"ACTBLUE","STUDENT","TTechU"
"11648",11648,"ACTBLUE","LAW PROFESSOR","SMethodistU"
"11649",11649,"ACTBLUE","PROFESSOR","TTechU"
"11650",11650,"ACTBLUE","STUDENT SERVICES","UTElPaso"
"11651",11651,"ACTBLUE","LEGAL ASSISTANT","SMethodistU"
"11652",11652,"ACTBLUE","PROFESSOR OF BIOLOGY","TrinityU"
"11653",11653,"ACTBLUE","PROFESSOR OF BIOLOGY","TrinityU"
"11654",11654,"ACTBLUE","PROFESSOR","BaylorU"
"11655",11655,"ACTBLUE","MANGER","UTElPaso"
"11656",11656,"ACTBLUE","BOOKSELLER","TTechU"
"11657",11657,"ACTBLUE","BOOKSELLER","TTechU"
"11658",11658,"ACTBLUE","STUDENT","TTechU"
"11659",11659,"ACTBLUE","STUDENT","TTechU"
"11660",11660,"ACTBLUE","ACCOUNTS PAYABLE MANAGER","TrinityU"
"11661",11661,"ACTBLUE","PROFESSOR","TTechU"
"11662",11662,"ACTBLUE","ASSOCIATE PROFESSOR","LamarU"
"11663",11663,"ACTBLUE","PROFESSOR","BaylorU"
