"","X1","committee_name","contributor_occupation","college"
"8637",8637,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8638",8638,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8639",8639,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8640",8640,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8641",8641,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8642",8642,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8643",8643,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8644",8644,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8645",8645,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8646",8646,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8647",8647,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8648",8648,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8649",8649,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8650",8650,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8651",8651,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8652",8652,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8653",8653,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8654",8654,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8655",8655,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8656",8656,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8657",8657,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8658",8658,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8659",8659,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8660",8660,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8661",8661,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8662",8662,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8663",8663,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8664",8664,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8665",8665,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8666",8666,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8667",8667,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8668",8668,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8669",8669,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8670",8670,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8671",8671,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8672",8672,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8673",8673,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8674",8674,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8675",8675,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8676",8676,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8677",8677,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8678",8678,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8679",8679,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8680",8680,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8681",8681,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8682",8682,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8683",8683,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8684",8684,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8685",8685,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8686",8686,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8687",8687,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8688",8688,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8689",8689,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8690",8690,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8691",8691,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8692",8692,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8693",8693,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8694",8694,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8695",8695,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8696",8696,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8697",8697,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8698",8698,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8699",8699,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8700",8700,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8701",8701,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8702",8702,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8703",8703,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8704",8704,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8705",8705,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8706",8706,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8707",8707,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8708",8708,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8709",8709,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8710",8710,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8711",8711,"ACTBLUE","PROFESSOR","BowlingGreenU"
"8712",8712,"ACTBLUE","PROFESSOR","BowlingGreenU"
"8713",8713,"ACTBLUE","PROFESSOR","BowlingGreenU"
"8714",8714,"ACTBLUE","PROFESSOR","OhioStateU"
"8715",8715,"ACTBLUE","PROFESSOR","OhioStateU"
"8716",8716,"ACTBLUE","SECRETARY","OhioStateU"
"8717",8717,"ACTBLUE","SECRETARY","OhioStateU"
"8718",8718,"ACTBLUE","PROFESSOR","OhioStateU"
"8719",8719,"ACTBLUE","PROFESSOR","OhioStateU"
"8720",8720,"ACTBLUE","PROFESSOR","OhioStateU"
"8721",8721,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8722",8722,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8723",8723,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8724",8724,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8725",8725,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8726",8726,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8727",8727,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8728",8728,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8729",8729,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8730",8730,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8731",8731,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8732",8732,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8733",8733,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8734",8734,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8735",8735,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8736",8736,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8737",8737,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8738",8738,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8739",8739,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8740",8740,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8741",8741,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8742",8742,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8743",8743,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8744",8744,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8745",8745,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8746",8746,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8747",8747,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8748",8748,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8749",8749,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8750",8750,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8751",8751,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8752",8752,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8753",8753,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8754",8754,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8755",8755,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8756",8756,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8757",8757,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8758",8758,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8759",8759,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8760",8760,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8761",8761,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8762",8762,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8763",8763,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8764",8764,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8765",8765,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8766",8766,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8767",8767,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8768",8768,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8769",8769,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8770",8770,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8771",8771,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8772",8772,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8773",8773,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8774",8774,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8775",8775,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8776",8776,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8777",8777,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8778",8778,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8779",8779,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8780",8780,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8781",8781,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8782",8782,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8783",8783,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8784",8784,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8785",8785,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8786",8786,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8787",8787,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8788",8788,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8789",8789,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8790",8790,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8791",8791,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8792",8792,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8793",8793,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8794",8794,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8795",8795,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8796",8796,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8797",8797,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8798",8798,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8799",8799,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8800",8800,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8801",8801,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8802",8802,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8803",8803,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8804",8804,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8805",8805,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8806",8806,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8807",8807,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8808",8808,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8809",8809,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8810",8810,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8811",8811,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8812",8812,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8813",8813,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8814",8814,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8815",8815,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8816",8816,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8817",8817,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8818",8818,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8819",8819,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8820",8820,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8821",8821,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"8822",8822,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
