"","GEO_TTL","GEO_ID","state","county"
"796","Black Hawk County, Iowa","0500000US19013","19","013"
"797","Boone County, Iowa","0500000US19015","19","015"
"798","Bremer County, Iowa","0500000US19017","19","017"
"799","Buchanan County, Iowa","0500000US19019","19","019"
"800","Buena Vista County, Iowa","0500000US19021","19","021"
"801","Butler County, Iowa","0500000US19023","19","023"
"802","Calhoun County, Iowa","0500000US19025","19","025"
"803","Carroll County, Iowa","0500000US19027","19","027"
"804","Cass County, Iowa","0500000US19029","19","029"
"805","Cedar County, Iowa","0500000US19031","19","031"
"806","Cerro Gordo County, Iowa","0500000US19033","19","033"
"807","Cherokee County, Iowa","0500000US19035","19","035"
"808","Chickasaw County, Iowa","0500000US19037","19","037"
"809","Clarke County, Iowa","0500000US19039","19","039"
"810","Clay County, Iowa","0500000US19041","19","041"
"811","Clayton County, Iowa","0500000US19043","19","043"
"812","Clinton County, Iowa","0500000US19045","19","045"
"813","Crawford County, Iowa","0500000US19047","19","047"
"814","Dallas County, Iowa","0500000US19049","19","049"
"815","Davis County, Iowa","0500000US19051","19","051"
"816","Decatur County, Iowa","0500000US19053","19","053"
"817","Delaware County, Iowa","0500000US19055","19","055"
"818","Des Moines County, Iowa","0500000US19057","19","057"
"819","Dickinson County, Iowa","0500000US19059","19","059"
"820","Dubuque County, Iowa","0500000US19061","19","061"
"821","Emmet County, Iowa","0500000US19063","19","063"
"822","Fayette County, Iowa","0500000US19065","19","065"
"823","Floyd County, Iowa","0500000US19067","19","067"
"824","Franklin County, Iowa","0500000US19069","19","069"
"825","Fremont County, Iowa","0500000US19071","19","071"
"826","Greene County, Iowa","0500000US19073","19","073"
"827","Grundy County, Iowa","0500000US19075","19","075"
"828","Guthrie County, Iowa","0500000US19077","19","077"
"829","Hamilton County, Iowa","0500000US19079","19","079"
"830","Hancock County, Iowa","0500000US19081","19","081"
"831","Hardin County, Iowa","0500000US19083","19","083"
"832","Harrison County, Iowa","0500000US19085","19","085"
"833","Henry County, Iowa","0500000US19087","19","087"
"834","Howard County, Iowa","0500000US19089","19","089"
"835","Humboldt County, Iowa","0500000US19091","19","091"
"836","Ida County, Iowa","0500000US19093","19","093"
"837","Iowa County, Iowa","0500000US19095","19","095"
"838","Jackson County, Iowa","0500000US19097","19","097"
"839","Jasper County, Iowa","0500000US19099","19","099"
"840","Jefferson County, Iowa","0500000US19101","19","101"
"841","Johnson County, Iowa","0500000US19103","19","103"
"842","Jones County, Iowa","0500000US19105","19","105"
"843","Keokuk County, Iowa","0500000US19107","19","107"
"844","Kossuth County, Iowa","0500000US19109","19","109"
"845","Lee County, Iowa","0500000US19111","19","111"
"846","Linn County, Iowa","0500000US19113","19","113"
"847","Louisa County, Iowa","0500000US19115","19","115"
"848","Lucas County, Iowa","0500000US19117","19","117"
"849","Lyon County, Iowa","0500000US19119","19","119"
"850","Madison County, Iowa","0500000US19121","19","121"
"851","Mahaska County, Iowa","0500000US19123","19","123"
"852","Marion County, Iowa","0500000US19125","19","125"
"853","Marshall County, Iowa","0500000US19127","19","127"
"854","Mills County, Iowa","0500000US19129","19","129"
"855","Mitchell County, Iowa","0500000US19131","19","131"
"856","Monona County, Iowa","0500000US19133","19","133"
"857","Monroe County, Iowa","0500000US19135","19","135"
"858","Montgomery County, Iowa","0500000US19137","19","137"
"859","Muscatine County, Iowa","0500000US19139","19","139"
"860","O'Brien County, Iowa","0500000US19141","19","141"
"861","Osceola County, Iowa","0500000US19143","19","143"
"862","Page County, Iowa","0500000US19145","19","145"
"863","Palo Alto County, Iowa","0500000US19147","19","147"
"864","Plymouth County, Iowa","0500000US19149","19","149"
"865","Pocahontas County, Iowa","0500000US19151","19","151"
"866","Polk County, Iowa","0500000US19153","19","153"
"867","Pottawattamie County, Iowa","0500000US19155","19","155"
"868","Poweshiek County, Iowa","0500000US19157","19","157"
"869","Ringgold County, Iowa","0500000US19159","19","159"
"870","Sac County, Iowa","0500000US19161","19","161"
"871","Scott County, Iowa","0500000US19163","19","163"
"872","Shelby County, Iowa","0500000US19165","19","165"
"873","Sioux County, Iowa","0500000US19167","19","167"
"874","Story County, Iowa","0500000US19169","19","169"
"875","Tama County, Iowa","0500000US19171","19","171"
"876","Taylor County, Iowa","0500000US19173","19","173"
"877","Union County, Iowa","0500000US19175","19","175"
"878","Van Buren County, Iowa","0500000US19177","19","177"
"879","Wapello County, Iowa","0500000US19179","19","179"
"880","Warren County, Iowa","0500000US19181","19","181"
"881","Washington County, Iowa","0500000US19183","19","183"
"882","Wayne County, Iowa","0500000US19185","19","185"
"883","Webster County, Iowa","0500000US19187","19","187"
"884","Winnebago County, Iowa","0500000US19189","19","189"
"885","Winneshiek County, Iowa","0500000US19191","19","191"
"886","Woodbury County, Iowa","0500000US19193","19","193"
"887","Worth County, Iowa","0500000US19195","19","195"
"888","Wright County, Iowa","0500000US19197","19","197"
"889","Allen County, Kansas","0500000US20001","20","001"
"890","Anderson County, Kansas","0500000US20003","20","003"
"891","Atchison County, Kansas","0500000US20005","20","005"
"892","Barber County, Kansas","0500000US20007","20","007"
"893","Barton County, Kansas","0500000US20009","20","009"
"894","Bourbon County, Kansas","0500000US20011","20","011"
"895","Brown County, Kansas","0500000US20013","20","013"
"896","Butler County, Kansas","0500000US20015","20","015"
"897","Chase County, Kansas","0500000US20017","20","017"
"898","Chautauqua County, Kansas","0500000US20019","20","019"
"899","Cherokee County, Kansas","0500000US20021","20","021"
"900","Cheyenne County, Kansas","0500000US20023","20","023"
"901","Clark County, Kansas","0500000US20025","20","025"
"902","Clay County, Kansas","0500000US20027","20","027"
"903","Cloud County, Kansas","0500000US20029","20","029"
"904","Coffey County, Kansas","0500000US20031","20","031"
"905","Comanche County, Kansas","0500000US20033","20","033"
"906","Cowley County, Kansas","0500000US20035","20","035"
"907","Crawford County, Kansas","0500000US20037","20","037"
"908","Decatur County, Kansas","0500000US20039","20","039"
"909","Dickinson County, Kansas","0500000US20041","20","041"
"910","Doniphan County, Kansas","0500000US20043","20","043"
"911","Douglas County, Kansas","0500000US20045","20","045"
"912","Edwards County, Kansas","0500000US20047","20","047"
"913","Elk County, Kansas","0500000US20049","20","049"
"914","Ellis County, Kansas","0500000US20051","20","051"
"915","Ellsworth County, Kansas","0500000US20053","20","053"
"916","Finney County, Kansas","0500000US20055","20","055"
"917","Ford County, Kansas","0500000US20057","20","057"
"918","Franklin County, Kansas","0500000US20059","20","059"
"919","Geary County, Kansas","0500000US20061","20","061"
"920","Gove County, Kansas","0500000US20063","20","063"
"921","Graham County, Kansas","0500000US20065","20","065"
"922","Grant County, Kansas","0500000US20067","20","067"
"923","Gray County, Kansas","0500000US20069","20","069"
"924","Greeley County, Kansas","0500000US20071","20","071"
"925","Greenwood County, Kansas","0500000US20073","20","073"
"926","Hamilton County, Kansas","0500000US20075","20","075"
"927","Harper County, Kansas","0500000US20077","20","077"
"928","Harvey County, Kansas","0500000US20079","20","079"
"929","Haskell County, Kansas","0500000US20081","20","081"
"930","Hodgeman County, Kansas","0500000US20083","20","083"
"931","Jackson County, Kansas","0500000US20085","20","085"
"932","Jefferson County, Kansas","0500000US20087","20","087"
"933","Jewell County, Kansas","0500000US20089","20","089"
"934","Johnson County, Kansas","0500000US20091","20","091"
"935","Kearny County, Kansas","0500000US20093","20","093"
"936","Kingman County, Kansas","0500000US20095","20","095"
"937","Kiowa County, Kansas","0500000US20097","20","097"
"938","Labette County, Kansas","0500000US20099","20","099"
"939","Lane County, Kansas","0500000US20101","20","101"
"940","Leavenworth County, Kansas","0500000US20103","20","103"
"941","Lincoln County, Kansas","0500000US20105","20","105"
"942","Linn County, Kansas","0500000US20107","20","107"
"943","Logan County, Kansas","0500000US20109","20","109"
"944","Lyon County, Kansas","0500000US20111","20","111"
"945","McPherson County, Kansas","0500000US20113","20","113"
"946","Marion County, Kansas","0500000US20115","20","115"
"947","Marshall County, Kansas","0500000US20117","20","117"
"948","Meade County, Kansas","0500000US20119","20","119"
"949","Miami County, Kansas","0500000US20121","20","121"
"950","Mitchell County, Kansas","0500000US20123","20","123"
"951","Montgomery County, Kansas","0500000US20125","20","125"
"952","Morris County, Kansas","0500000US20127","20","127"
"953","Morton County, Kansas","0500000US20129","20","129"
"954","Nemaha County, Kansas","0500000US20131","20","131"
"955","Neosho County, Kansas","0500000US20133","20","133"
"956","Ness County, Kansas","0500000US20135","20","135"
"957","Norton County, Kansas","0500000US20137","20","137"
"958","Osage County, Kansas","0500000US20139","20","139"
"959","Osborne County, Kansas","0500000US20141","20","141"
"960","Ottawa County, Kansas","0500000US20143","20","143"
"961","Pawnee County, Kansas","0500000US20145","20","145"
"962","Phillips County, Kansas","0500000US20147","20","147"
"963","Pottawatomie County, Kansas","0500000US20149","20","149"
"964","Pratt County, Kansas","0500000US20151","20","151"
"965","Rawlins County, Kansas","0500000US20153","20","153"
"966","Reno County, Kansas","0500000US20155","20","155"
"967","Republic County, Kansas","0500000US20157","20","157"
"968","Rice County, Kansas","0500000US20159","20","159"
"969","Riley County, Kansas","0500000US20161","20","161"
"970","Rooks County, Kansas","0500000US20163","20","163"
"971","Rush County, Kansas","0500000US20165","20","165"
"972","Russell County, Kansas","0500000US20167","20","167"
"973","Saline County, Kansas","0500000US20169","20","169"
"974","Scott County, Kansas","0500000US20171","20","171"
"975","Sedgwick County, Kansas","0500000US20173","20","173"
"976","Seward County, Kansas","0500000US20175","20","175"
"977","Shawnee County, Kansas","0500000US20177","20","177"
"978","Sheridan County, Kansas","0500000US20179","20","179"
"979","Sherman County, Kansas","0500000US20181","20","181"
"980","Smith County, Kansas","0500000US20183","20","183"
"981","Stafford County, Kansas","0500000US20185","20","185"
"982","Stanton County, Kansas","0500000US20187","20","187"
"983","Stevens County, Kansas","0500000US20189","20","189"
"984","Sumner County, Kansas","0500000US20191","20","191"
"985","Thomas County, Kansas","0500000US20193","20","193"
"986","Trego County, Kansas","0500000US20195","20","195"
"987","Wabaunsee County, Kansas","0500000US20197","20","197"
"988","Wallace County, Kansas","0500000US20199","20","199"
"989","Washington County, Kansas","0500000US20201","20","201"
"990","Wichita County, Kansas","0500000US20203","20","203"
"991","Wilson County, Kansas","0500000US20205","20","205"
"992","Woodson County, Kansas","0500000US20207","20","207"
"993","Wyandotte County, Kansas","0500000US20209","20","209"
"994","Adair County, Kentucky","0500000US21001","21","001"
"995","Allen County, Kentucky","0500000US21003","21","003"
"996","Anderson County, Kentucky","0500000US21005","21","005"
"997","Ballard County, Kentucky","0500000US21007","21","007"
"998","Barren County, Kentucky","0500000US21009","21","009"
"999","Bath County, Kentucky","0500000US21011","21","011"
"1000","Bell County, Kentucky","0500000US21013","21","013"
"1001","Boone County, Kentucky","0500000US21015","21","015"
"1002","Bourbon County, Kentucky","0500000US21017","21","017"
"1003","Boyd County, Kentucky","0500000US21019","21","019"
"1004","Boyle County, Kentucky","0500000US21021","21","021"
"1005","Bracken County, Kentucky","0500000US21023","21","023"
"1006","Breathitt County, Kentucky","0500000US21025","21","025"
"1007","Breckinridge County, Kentucky","0500000US21027","21","027"
"1008","Bullitt County, Kentucky","0500000US21029","21","029"
"1009","Butler County, Kentucky","0500000US21031","21","031"
"1010","Caldwell County, Kentucky","0500000US21033","21","033"
"1011","Calloway County, Kentucky","0500000US21035","21","035"
"1012","Campbell County, Kentucky","0500000US21037","21","037"
"1013","Carlisle County, Kentucky","0500000US21039","21","039"
"1014","Carroll County, Kentucky","0500000US21041","21","041"
"1015","Carter County, Kentucky","0500000US21043","21","043"
"1016","Casey County, Kentucky","0500000US21045","21","045"
"1017","Christian County, Kentucky","0500000US21047","21","047"
"1018","Clark County, Kentucky","0500000US21049","21","049"
"1019","Clay County, Kentucky","0500000US21051","21","051"
"1020","Clinton County, Kentucky","0500000US21053","21","053"
"1021","Crittenden County, Kentucky","0500000US21055","21","055"
"1022","Cumberland County, Kentucky","0500000US21057","21","057"
"1023","Daviess County, Kentucky","0500000US21059","21","059"
"1024","Edmonson County, Kentucky","0500000US21061","21","061"
"1025","Elliott County, Kentucky","0500000US21063","21","063"
"1026","Estill County, Kentucky","0500000US21065","21","065"
"1027","Fayette County, Kentucky","0500000US21067","21","067"
"1028","Fleming County, Kentucky","0500000US21069","21","069"
"1029","Floyd County, Kentucky","0500000US21071","21","071"
"1030","Franklin County, Kentucky","0500000US21073","21","073"
"1031","Fulton County, Kentucky","0500000US21075","21","075"
"1032","Gallatin County, Kentucky","0500000US21077","21","077"
"1033","Garrard County, Kentucky","0500000US21079","21","079"
"1034","Grant County, Kentucky","0500000US21081","21","081"
"1035","Graves County, Kentucky","0500000US21083","21","083"
"1036","Grayson County, Kentucky","0500000US21085","21","085"
"1037","Green County, Kentucky","0500000US21087","21","087"
"1038","Greenup County, Kentucky","0500000US21089","21","089"
"1039","Hancock County, Kentucky","0500000US21091","21","091"
